Age,Gender,Gender_Encoded,Height,Weight,Status_Gizi
12.0,L,1,145.1,36.7,Normal
9.0,L,1,126.4,27.5,Normal
11.0,P,0,142.6,37.0,Overweight
8.0,P,0,123.4,24.0,Normal
8.0,P,0,123.1,25.7,Normal
7.0,L,1,117.7,19.4,Underweight
8.0,P,0,121.2,24.0,Normal
10.0,L,1,135.2,34.4,Overweight
12.0,P,0,146.3,36.7,Normal
12.0,P,0,148.7,42.6,Overweight
6.0,L,1,110.4,22.0,Overweight
8.0,P,0,125.2,24.9,Normal
11.0,L,1,145.3,36.6,Normal
9.0,P,0,126.0,27.7,Normal
11.0,L,1,141.6,34.6,Normal
7.0,P,0,117.1,19.1,Underweight
12.0,L,1,149.5,38.2,Normal
9.0,P,0,130.7,29.5,Normal
7.0,P,0,118.5,19.1,Underweight
12.0,P,0,143.9,37.8,Overweight
12.0,P,0,143.6,39.8,Overweight
8.0,L,1,123.6,26.0,Normal
12.0,L,1,143.4,34.0,Normal
10.0,L,1,134.4,26.8,Normal
11.0,L,1,139.0,32.8,Normal
12.0,L,1,143.7,42.0,Overweight
8.0,L,1,122.3,25.1,Normal
8.0,P,0,120.9,26.2,Normal
12.0,P,0,146.2,42.6,Overweight
12.0,L,1,149.7,32.2,Normal
6.0,L,1,114.0,17.1,Underweight
10.0,L,1,137.9,32.5,Normal
11.0,L,1,141.1,35.0,Normal
9.0,P,0,126.9,26.9,Normal
11.0,P,0,141.4,39.9,Overweight
6.0,P,0,113.2,21.4,Normal
7.0,P,0,120.2,19.1,Underweight
10.0,L,1,132.2,32.8,Overweight
12.0,L,1,147.4,41.5,Overweight
6.0,P,0,111.5,18.2,Normal
9.0,P,0,124.3,29.0,Overweight
7.0,P,0,122.5,25.0,Normal
9.0,P,0,124.2,25.7,Normal
12.0,P,0,141.3,37.6,Overweight
7.0,P,0,121.1,25.0,Normal
8.0,L,1,120.7,24.1,Normal
10.0,L,1,133.7,32.8,Overweight
9.0,P,0,129.0,34.0,Overweight
11.0,P,0,143.3,43.0,Overweight
9.0,P,0,123.7,28.8,Overweight
11.0,P,0,141.7,35.9,Normal
8.0,L,1,125.4,24.3,Normal
8.0,L,1,123.2,22.2,Normal
11.0,L,1,140.0,35.3,Normal
7.0,L,1,116.7,24.2,Normal
7.0,L,1,118.7,20.6,Normal
8.0,L,1,119.4,26.1,Overweight
7.0,L,1,116.4,21.2,Normal
12.0,P,0,150.5,39.7,Normal
8.0,P,0,125.2,29.0,Overweight
9.0,L,1,130.8,24.6,Normal
6.0,P,0,110.0,19.7,Normal
10.0,L,1,130.4,30.2,Normal
10.0,P,0,133.0,35.0,Overweight
9.0,P,0,132.2,29.3,Normal
9.0,P,0,132.4,30.7,Normal
12.0,P,0,145.1,42.5,Overweight
12.0,P,0,147.9,40.2,Overweight
9.0,P,0,131.3,27.1,Normal
10.0,L,1,132.8,35.1,Overweight
7.0,L,1,115.1,21.6,Normal
8.0,L,1,122.2,26.6,Normal
12.0,L,1,147.4,34.2,Normal
12.0,P,0,145.2,39.3,Overweight
12.0,L,1,140.2,37.1,Overweight
11.0,L,1,141.6,38.7,Overweight
6.0,P,0,115.7,17.9,Underweight
12.0,L,1,148.8,32.7,Normal
11.0,P,0,142.6,36.4,Normal
10.0,L,1,128.0,27.9,Normal
7.0,P,0,121.9,25.0,Normal
8.0,L,1,126.0,25.2,Normal
11.0,P,0,143.3,35.5,Normal
9.0,P,0,129.1,32.1,Overweight
10.0,P,0,137.1,29.4,Normal
7.0,P,0,118.8,21.9,Normal
10.0,P,0,134.1,34.0,Overweight
8.0,L,1,122.4,22.8,Normal
8.0,L,1,124.4,22.4,Normal
11.0,L,1,138.5,34.2,Normal
8.0,P,0,121.5,22.7,Normal
6.0,P,0,117.9,22.0,Normal
12.0,P,0,145.4,38.0,Normal
9.0,L,1,132.9,26.3,Normal
6.0,P,0,116.1,21.6,Normal
8.0,P,0,123.2,22.4,Normal
11.0,P,0,137.9,36.4,Overweight
11.0,L,1,138.0,32.0,Normal
12.0,P,0,142.3,40.0,Overweight
11.0,L,1,142.5,36.4,Normal
8.0,L,1,126.6,23.7,Normal
9.0,L,1,127.0,26.6,Normal
10.0,L,1,129.4,35.7,Overweight
10.0,L,1,131.4,29.2,Normal
10.0,P,0,138.8,32.7,Normal
8.0,P,0,122.3,20.0,Underweight
7.0,P,0,116.7,20.4,Normal
10.0,P,0,134.0,37.7,Overweight
11.0,L,1,141.4,30.0,Normal
7.0,P,0,116.7,19.7,Normal
8.0,L,1,119.3,21.2,Normal
10.0,L,1,131.8,33.9,Overweight
7.0,L,1,116.7,18.3,Underweight
11.0,L,1,136.7,36.2,Overweight
11.0,L,1,141.0,35.4,Normal
12.0,P,0,146.8,41.1,Overweight
7.0,P,0,114.3,25.0,Overweight
7.0,P,0,114.6,23.0,Normal
8.0,L,1,120.6,23.2,Normal
10.0,L,1,134.1,32.9,Overweight
11.0,P,0,140.0,35.9,Overweight
10.0,L,1,131.1,32.6,Overweight
7.0,P,0,118.6,20.4,Normal
9.0,P,0,133.0,30.8,Normal
11.0,P,0,143.1,35.1,Normal
7.0,L,1,119.3,23.3,Normal
6.0,P,0,113.0,17.3,Underweight
9.0,P,0,131.2,32.2,Overweight
12.0,L,1,148.7,39.5,Normal
11.0,L,1,143.0,33.7,Normal
9.0,P,0,129.7,29.3,Normal
7.0,L,1,116.9,20.9,Normal
11.0,P,0,145.3,36.3,Normal
11.0,P,0,138.3,36.9,Overweight
6.0,L,1,110.0,20.0,Normal
10.0,L,1,129.8,34.2,Overweight
8.0,P,0,120.1,29.0,Overweight
12.0,P,0,144.0,37.7,Overweight
11.0,L,1,141.4,33.4,Normal
8.0,L,1,122.7,23.2,Normal
9.0,L,1,128.1,26.4,Normal
7.0,P,0,119.5,23.2,Normal
6.0,P,0,111.6,20.5,Normal
6.0,P,0,111.7,17.0,Underweight
10.0,L,1,134.4,27.6,Normal
6.0,P,0,113.5,18.2,Normal
8.0,L,1,122.0,24.9,Normal
10.0,P,0,131.3,30.4,Normal
7.0,P,0,115.9,19.0,Normal
12.0,L,1,145.0,42.7,Overweight
12.0,L,1,140.0,39.3,Overweight
10.0,P,0,135.6,32.7,Normal
7.0,P,0,113.0,24.5,Overweight
6.0,P,0,111.6,20.3,Normal
12.0,L,1,144.1,40.1,Overweight
11.0,P,0,137.9,35.2,Overweight
11.0,P,0,137.8,32.7,Normal
12.0,P,0,146.4,42.8,Overweight
11.0,L,1,143.5,37.8,Overweight
9.0,P,0,127.2,29.7,Overweight
10.0,P,0,131.5,33.4,Overweight
12.0,P,0,144.1,40.2,Overweight
7.0,P,0,119.1,22.1,Normal
12.0,P,0,144.1,37.3,Normal
11.0,P,0,143.1,35.7,Normal
12.0,P,0,144.7,38.4,Overweight
11.0,P,0,142.9,39.6,Overweight
7.0,P,0,115.8,19.2,Normal
9.0,L,1,128.3,23.5,Normal
9.0,P,0,125.7,31.2,Overweight
11.0,P,0,139.2,31.5,Normal
8.0,L,1,127.3,23.5,Normal
6.0,L,1,112.6,18.0,Normal
10.0,P,0,135.2,31.2,Normal
11.0,P,0,142.1,33.9,Normal
9.0,L,1,126.2,30.8,Overweight
12.0,L,1,148.1,35.4,Normal
8.0,P,0,123.3,22.2,Normal
7.0,L,1,121.5,21.6,Normal
8.0,P,0,119.8,25.6,Normal
12.0,P,0,146.0,36.6,Normal
10.0,P,0,136.9,35.2,Overweight
9.0,P,0,124.3,33.9,Overweight
11.0,L,1,142.0,39.8,Overweight
7.0,P,0,119.6,18.5,Underweight
9.0,P,0,130.1,30.8,Overweight
8.0,L,1,122.5,28.2,Overweight
9.0,L,1,130.2,26.7,Normal
10.0,L,1,133.7,27.5,Normal
8.0,P,0,120.1,27.9,Overweight
11.0,L,1,138.8,34.4,Normal
12.0,P,0,143.0,40.2,Overweight
12.0,L,1,142.9,39.0,Overweight
8.0,P,0,123.1,21.4,Normal
8.0,L,1,127.7,22.9,Normal
8.0,P,0,126.3,27.5,Normal
8.0,L,1,120.5,28.0,Overweight
6.0,L,1,113.4,20.9,Normal
8.0,L,1,121.5,23.8,Normal
10.0,L,1,133.5,26.5,Normal
11.0,L,1,143.3,32.9,Normal
8.0,L,1,119.5,26.2,Overweight
8.0,L,1,127.7,21.2,Underweight
10.0,L,1,129.1,30.2,Overweight
8.0,L,1,118.0,23.0,Normal
11.0,L,1,137.6,38.9,Overweight
12.0,L,1,146.6,40.1,Overweight
10.0,P,0,134.8,30.5,Normal
9.0,L,1,130.1,30.2,Normal
12.0,L,1,140.6,42.8,Overweight
8.0,P,0,122.0,25.9,Normal
9.0,L,1,127.8,29.6,Overweight
11.0,L,1,138.5,30.7,Normal
11.0,L,1,143.2,33.7,Normal
11.0,P,0,142.3,40.1,Overweight
10.0,P,0,137.9,31.7,Normal
8.0,L,1,123.9,20.0,Underweight
10.0,P,0,135.8,28.5,Normal
6.0,L,1,113.8,18.7,Normal
6.0,P,0,111.4,21.1,Normal
7.0,P,0,119.2,20.9,Normal
12.0,P,0,146.3,36.9,Normal
9.0,P,0,129.5,34.0,Overweight
7.0,L,1,116.6,22.9,Normal
7.0,P,0,121.3,21.6,Normal
8.0,P,0,123.8,22.3,Normal
6.0,L,1,112.2,18.1,Normal
12.0,L,1,144.8,33.0,Normal
9.0,P,0,129.5,28.0,Normal
10.0,P,0,135.4,28.9,Normal
10.0,L,1,138.7,28.0,Normal
8.0,P,0,122.1,23.0,Normal
12.0,P,0,148.6,37.8,Normal
9.0,P,0,126.9,25.2,Normal
11.0,L,1,138.5,35.7,Overweight
7.0,P,0,119.1,23.3,Normal
12.0,L,1,142.7,33.6,Normal
6.0,L,1,113.9,17.8,Underweight
11.0,P,0,139.9,33.5,Normal
12.0,L,1,145.0,37.1,Normal
12.0,L,1,146.1,43.4,Overweight
7.0,L,1,117.4,25.0,Overweight
12.0,P,0,149.0,43.2,Overweight
7.0,L,1,119.8,18.0,Underweight
7.0,P,0,117.1,21.8,Normal
12.0,P,0,144.7,34.7,Normal
9.0,L,1,128.1,23.1,Normal
8.0,L,1,124.7,27.1,Normal
8.0,L,1,127.2,26.1,Normal
11.0,L,1,142.3,34.3,Normal
12.0,P,0,143.4,32.1,Normal
7.0,P,0,117.4,25.0,Overweight
10.0,L,1,132.2,27.9,Normal
9.0,P,0,129.1,31.0,Overweight
7.0,P,0,113.5,25.0,Overweight
9.0,L,1,123.2,32.6,Overweight
11.0,P,0,143.1,39.1,Overweight
12.0,P,0,143.6,35.0,Normal
12.0,P,0,147.1,42.9,Overweight
9.0,L,1,125.4,28.7,Overweight
11.0,P,0,139.5,31.3,Normal
12.0,P,0,147.1,40.1,Overweight
9.0,P,0,126.0,31.1,Overweight
12.0,L,1,144.9,36.8,Normal
12.0,P,0,140.6,40.4,Overweight
11.0,L,1,141.1,40.4,Overweight
7.0,P,0,115.7,19.8,Normal
6.0,P,0,111.6,20.8,Normal
9.0,P,0,126.9,26.5,Normal
7.0,L,1,115.0,20.9,Normal
12.0,P,0,144.9,41.7,Overweight
10.0,P,0,135.8,28.8,Normal
12.0,L,1,143.4,39.1,Overweight
9.0,L,1,128.0,25.5,Normal
11.0,P,0,142.5,38.3,Overweight
10.0,P,0,134.4,30.0,Normal
6.0,L,1,114.8,18.5,Normal
12.0,P,0,145.5,43.4,Overweight
7.0,P,0,115.5,23.6,Normal
10.0,P,0,134.8,28.7,Normal
8.0,L,1,124.9,22.2,Normal
8.0,L,1,124.9,23.7,Normal
12.0,L,1,144.5,32.8,Normal
9.0,L,1,128.0,26.3,Normal
11.0,P,0,138.1,28.3,Normal
7.0,P,0,121.0,21.9,Normal
9.0,P,0,127.8,33.5,Overweight
9.0,P,0,129.2,25.8,Normal
8.0,L,1,125.4,29.0,Overweight
12.0,L,1,148.1,40.6,Overweight
9.0,P,0,129.1,24.7,Normal
6.0,P,0,112.7,19.6,Normal
10.0,L,1,134.8,35.2,Overweight
10.0,L,1,134.8,35.4,Overweight
11.0,P,0,142.1,37.4,Overweight
9.0,L,1,125.8,23.6,Normal
7.0,L,1,114.0,19.7,Normal
12.0,P,0,140.8,37.5,Overweight
10.0,L,1,131.9,31.5,Overweight
10.0,P,0,136.4,29.7,Normal
10.0,P,0,135.1,29.7,Normal
11.0,P,0,139.0,31.3,Normal
8.0,P,0,119.1,24.0,Normal
10.0,L,1,132.1,30.3,Normal
12.0,P,0,151.1,41.7,Overweight
9.0,P,0,133.0,26.7,Normal
12.0,P,0,146.0,35.9,Normal
6.0,L,1,115.5,20.5,Normal
7.0,L,1,119.0,18.9,Underweight
10.0,P,0,138.7,27.2,Normal
10.0,L,1,137.8,31.7,Normal
9.0,L,1,128.6,28.9,Normal
11.0,L,1,140.7,38.7,Overweight
6.0,P,0,114.3,17.8,Underweight
6.0,L,1,114.8,21.7,Normal
11.0,P,0,139.2,41.2,Overweight
9.0,P,0,130.2,28.3,Normal
10.0,L,1,133.4,29.3,Normal
9.0,P,0,127.0,25.7,Normal
10.0,P,0,131.6,31.1,Normal
11.0,P,0,144.8,38.3,Overweight
10.0,L,1,132.8,28.9,Normal
6.0,L,1,116.0,19.3,Normal
9.0,L,1,125.1,26.1,Normal
6.0,P,0,112.5,20.4,Normal
10.0,P,0,134.9,38.0,Overweight
7.0,L,1,116.9,21.3,Normal
8.0,L,1,121.3,24.1,Normal
9.0,L,1,127.7,26.7,Normal
11.0,P,0,143.4,37.2,Overweight
11.0,P,0,137.8,34.3,Overweight
11.0,P,0,141.7,35.2,Normal
8.0,L,1,124.1,25.5,Normal
8.0,L,1,124.9,26.8,Normal
12.0,L,1,149.7,39.7,Normal
11.0,P,0,139.9,36.0,Overweight
10.0,L,1,134.8,32.2,Normal
6.0,P,0,116.1,21.4,Normal
9.0,L,1,125.2,29.8,Overweight
9.0,L,1,131.3,25.8,Normal
7.0,L,1,120.9,20.0,Underweight
12.0,L,1,143.5,37.7,Overweight
11.0,P,0,144.8,30.0,Normal
7.0,P,0,119.4,21.5,Normal
8.0,L,1,123.3,24.6,Normal
10.0,L,1,132.8,32.4,Overweight
8.0,L,1,124.8,24.8,Normal
8.0,P,0,125.7,29.0,Overweight
9.0,P,0,129.0,25.0,Normal
6.0,P,0,115.0,17.4,Underweight
8.0,P,0,127.0,24.1,Normal
8.0,L,1,122.2,26.3,Normal
6.0,P,0,114.2,19.5,Normal
11.0,L,1,143.1,36.3,Normal
7.0,L,1,115.6,23.5,Normal
12.0,P,0,147.7,33.0,Normal
7.0,L,1,118.1,21.1,Normal
9.0,P,0,128.3,29.0,Normal
10.0,P,0,131.4,27.4,Normal
10.0,P,0,132.7,34.2,Overweight
11.0,L,1,144.5,34.3,Normal
7.0,P,0,118.2,22.0,Normal
11.0,L,1,139.2,34.6,Normal
6.0,P,0,114.9,18.8,Normal
8.0,P,0,119.0,25.4,Normal
7.0,P,0,122.3,21.8,Normal
8.0,L,1,122.8,23.9,Normal
9.0,L,1,128.1,22.4,Underweight
12.0,L,1,145.0,42.9,Overweight
10.0,L,1,134.0,28.8,Normal
6.0,P,0,110.0,18.2,Normal
8.0,L,1,118.0,26.6,Overweight
7.0,P,0,116.3,21.6,Normal
12.0,L,1,146.2,34.5,Normal
8.0,P,0,123.2,28.3,Overweight
12.0,P,0,145.0,37.5,Normal
10.0,P,0,135.4,29.0,Normal
8.0,L,1,125.7,21.3,Underweight
10.0,L,1,131.3,34.3,Overweight
8.0,L,1,124.9,25.1,Normal
7.0,L,1,115.9,20.4,Normal
6.0,L,1,115.3,21.6,Normal
7.0,L,1,120.2,21.9,Normal
9.0,L,1,126.0,28.9,Overweight
12.0,L,1,148.2,40.9,Overweight
8.0,P,0,119.5,25.4,Normal
11.0,P,0,138.6,35.0,Overweight
7.0,L,1,115.9,24.4,Overweight
8.0,L,1,123.8,22.2,Normal
10.0,P,0,131.4,35.8,Overweight
12.0,L,1,146.2,38.6,Overweight
7.0,L,1,118.7,21.7,Normal
11.0,P,0,145.2,38.5,Overweight
11.0,P,0,141.1,39.3,Overweight
10.0,L,1,133.7,30.1,Normal
8.0,L,1,119.6,20.0,Underweight
12.0,P,0,145.6,40.5,Overweight
8.0,L,1,121.3,21.8,Normal
10.0,P,0,131.9,36.1,Overweight
12.0,L,1,145.2,36.0,Normal
12.0,P,0,145.7,41.2,Overweight
10.0,P,0,137.5,34.0,Normal
10.0,L,1,136.0,29.3,Normal
10.0,P,0,131.7,35.6,Overweight
8.0,P,0,123.0,25.8,Normal
12.0,L,1,144.8,39.5,Overweight
10.0,L,1,136.2,33.9,Overweight
12.0,P,0,144.8,39.5,Overweight
7.0,P,0,116.5,23.1,Normal
6.0,L,1,113.3,18.5,Normal
9.0,L,1,130.2,28.1,Normal
7.0,L,1,119.9,24.6,Normal
11.0,L,1,143.1,35.6,Normal
9.0,P,0,124.9,26.8,Normal
10.0,L,1,133.0,29.0,Normal
12.0,P,0,148.4,37.2,Normal
12.0,P,0,151.5,35.3,Normal
8.0,P,0,124.1,26.8,Normal
10.0,P,0,135.6,34.1,Overweight
7.0,L,1,117.7,24.3,Normal
12.0,L,1,146.6,37.0,Normal
6.0,P,0,115.9,17.0,Underweight
8.0,L,1,125.5,23.1,Normal
10.0,L,1,136.2,35.4,Overweight
9.0,L,1,130.9,30.4,Normal
8.0,L,1,121.0,29.0,Overweight
10.0,P,0,133.4,28.6,Normal
7.0,L,1,115.7,19.9,Normal
6.0,P,0,112.5,17.8,Normal
10.0,L,1,136.6,34.8,Overweight
6.0,P,0,112.9,17.8,Underweight
9.0,L,1,125.6,31.1,Overweight
9.0,L,1,124.0,29.0,Overweight
10.0,P,0,133.5,26.2,Normal
10.0,P,0,136.0,25.0,Underweight
11.0,L,1,138.7,38.3,Overweight
11.0,L,1,144.0,38.6,Overweight
11.0,P,0,141.1,32.4,Normal
12.0,L,1,145.2,35.1,Normal
11.0,P,0,139.2,39.8,Overweight
10.0,P,0,136.6,26.3,Normal
7.0,L,1,120.9,18.0,Underweight
7.0,L,1,119.4,22.2,Normal
11.0,P,0,139.4,30.7,Normal
11.0,P,0,137.5,40.2,Overweight
7.0,L,1,121.1,21.3,Normal
7.0,L,1,119.5,23.0,Normal
9.0,L,1,128.2,28.5,Normal
9.0,P,0,127.3,29.0,Normal
10.0,P,0,132.2,29.1,Normal
9.0,P,0,132.3,27.0,Normal
9.0,P,0,127.1,24.8,Normal
11.0,P,0,142.5,37.5,Overweight
6.0,L,1,115.8,21.8,Normal
11.0,L,1,138.6,33.9,Normal
8.0,P,0,118.0,29.0,Overweight
11.0,P,0,140.3,39.3,Overweight
6.0,P,0,110.0,19.8,Normal
12.0,P,0,145.2,38.9,Overweight
7.0,L,1,117.2,21.2,Normal
7.0,P,0,116.7,21.8,Normal
7.0,P,0,123.0,23.0,Normal
9.0,L,1,131.6,24.2,Underweight
12.0,P,0,144.8,43.0,Overweight
6.0,L,1,117.8,17.9,Underweight
8.0,P,0,120.6,27.0,Overweight
12.0,L,1,147.9,37.6,Normal
10.0,L,1,135.6,31.0,Normal
11.0,P,0,140.7,31.4,Normal
11.0,L,1,138.6,41.3,Overweight
9.0,P,0,130.4,24.8,Normal
9.0,L,1,131.8,29.0,Normal
9.0,P,0,127.0,32.5,Overweight
7.0,P,0,119.7,25.0,Normal
12.0,L,1,141.8,38.9,Overweight
12.0,P,0,146.1,42.0,Overweight
11.0,P,0,144.1,34.1,Normal
8.0,L,1,119.2,28.4,Overweight
11.0,P,0,141.2,35.2,Normal
10.0,L,1,134.0,35.1,Overweight
8.0,L,1,123.4,23.6,Normal
7.0,L,1,120.8,22.1,Normal
6.0,P,0,112.4,19.1,Normal
11.0,L,1,140.1,31.1,Normal
8.0,P,0,125.8,24.1,Normal
9.0,P,0,123.0,26.7,Normal
8.0,P,0,127.2,21.6,Underweight
11.0,L,1,144.2,34.4,Normal
12.0,P,0,144.0,37.1,Normal
10.0,L,1,137.4,29.6,Normal
8.0,L,1,123.4,22.7,Normal
10.0,P,0,140.0,28.7,Normal
8.0,L,1,125.8,21.0,Underweight
8.0,L,1,126.7,26.6,Normal
6.0,L,1,115.3,21.0,Normal
11.0,L,1,142.0,35.8,Normal
6.0,L,1,112.4,18.4,Normal
8.0,P,0,126.9,20.0,Underweight
9.0,P,0,132.0,30.6,Normal
11.0,L,1,141.4,28.0,Normal
12.0,P,0,145.7,34.6,Normal
11.0,P,0,140.4,42.2,Overweight
9.0,L,1,131.9,28.3,Normal
8.0,P,0,126.2,21.1,Normal
12.0,P,0,146.5,35.5,Normal
11.0,L,1,139.8,35.4,Overweight
10.0,P,0,129.7,32.6,Overweight
8.0,P,0,124.2,25.4,Normal
7.0,L,1,117.0,22.9,Normal
6.0,L,1,112.0,21.5,Normal
11.0,L,1,139.4,32.2,Normal
11.0,L,1,139.4,36.2,Overweight
8.0,L,1,124.8,24.3,Normal
8.0,P,0,126.3,25.3,Normal
12.0,L,1,148.6,44.2,Overweight
11.0,L,1,144.7,36.5,Normal
10.0,P,0,132.0,27.4,Normal
8.0,P,0,123.9,23.6,Normal
11.0,P,0,139.7,32.0,Normal
11.0,L,1,142.8,35.6,Normal
11.0,P,0,140.8,42.6,Overweight
12.0,P,0,148.8,41.2,Overweight
12.0,P,0,149.0,40.4,Overweight
8.0,P,0,124.1,24.0,Normal
7.0,L,1,115.6,22.6,Normal
12.0,L,1,144.9,39.7,Overweight
11.0,L,1,140.9,37.2,Overweight
12.0,P,0,148.2,42.7,Overweight
11.0,L,1,144.9,35.3,Normal
7.0,L,1,116.7,24.8,Overweight
10.0,L,1,133.9,37.4,Overweight
11.0,P,0,142.6,37.2,Overweight
7.0,P,0,121.0,21.5,Normal
10.0,P,0,133.0,34.2,Overweight
12.0,P,0,152.0,42.5,Overweight
6.0,L,1,117.8,19.1,Underweight
9.0,P,0,125.6,22.4,Normal
10.0,L,1,135.3,28.5,Normal
10.0,L,1,138.1,32.1,Normal
8.0,P,0,126.1,21.7,Underweight
12.0,P,0,146.9,35.1,Normal
11.0,P,0,138.0,32.8,Normal
11.0,L,1,142.4,31.2,Normal
8.0,L,1,120.9,22.9,Normal
11.0,L,1,141.0,33.0,Normal
9.0,L,1,129.1,29.9,Normal
11.0,P,0,141.7,29.6,Normal
11.0,L,1,145.3,35.7,Normal
8.0,P,0,119.5,29.0,Overweight
9.0,P,0,126.6,26.4,Normal
12.0,P,0,149.2,37.2,Normal
6.0,L,1,118.0,18.3,Underweight
11.0,P,0,136.6,32.1,Normal
6.0,L,1,115.5,17.7,Underweight
6.0,L,1,110.3,18.3,Normal
12.0,L,1,147.3,37.4,Normal
6.0,L,1,116.9,20.7,Normal
12.0,L,1,147.3,39.1,Overweight
9.0,L,1,128.7,23.2,Underweight
9.0,P,0,130.3,31.9,Overweight
9.0,P,0,130.6,24.4,Normal
12.0,P,0,145.3,39.5,Overweight
9.0,L,1,126.9,24.4,Normal
7.0,P,0,117.8,25.0,Overweight
10.0,P,0,134.3,27.4,Normal
12.0,L,1,145.9,40.2,Overweight
10.0,L,1,134.8,30.8,Normal
9.0,P,0,128.0,24.1,Normal
9.0,L,1,126.4,22.3,Underweight
12.0,L,1,143.6,42.9,Overweight
7.0,P,0,117.2,23.7,Normal
7.0,P,0,116.2,24.1,Normal
8.0,L,1,122.1,24.2,Normal
9.0,L,1,128.5,27.0,Normal
10.0,L,1,130.2,34.2,Overweight
10.0,P,0,135.3,34.0,Overweight
12.0,L,1,146.5,41.3,Overweight
12.0,L,1,140.5,35.0,Normal
10.0,L,1,133.3,31.4,Normal
8.0,P,0,121.7,24.2,Normal
8.0,P,0,121.8,29.0,Overweight
11.0,P,0,145.5,39.8,Overweight
11.0,P,0,142.4,31.3,Normal
12.0,L,1,147.9,36.3,Normal
8.0,L,1,123.0,26.0,Normal
7.0,L,1,122.0,23.0,Normal
12.0,L,1,141.1,33.8,Normal
11.0,P,0,141.3,33.4,Normal
12.0,L,1,149.9,39.0,Normal
7.0,L,1,122.9,25.0,Normal
11.0,P,0,143.7,38.3,Overweight
9.0,L,1,128.8,26.5,Normal
11.0,P,0,143.8,32.7,Normal
8.0,L,1,118.8,24.5,Normal
10.0,P,0,136.5,30.4,Normal
8.0,P,0,120.8,21.6,Normal
7.0,L,1,119.9,23.1,Normal
11.0,L,1,138.2,36.0,Overweight
8.0,P,0,120.4,26.4,Overweight
7.0,L,1,114.6,23.3,Normal
9.0,L,1,129.9,32.8,Overweight
10.0,P,0,132.9,27.4,Normal
6.0,P,0,114.5,21.1,Normal
6.0,P,0,117.4,19.8,Normal
12.0,L,1,148.9,41.1,Overweight
8.0,P,0,124.8,20.0,Underweight
6.0,L,1,118.0,18.6,Underweight
8.0,L,1,119.9,23.1,Normal
12.0,P,0,143.7,41.3,Overweight
7.0,L,1,116.5,20.5,Normal
11.0,P,0,139.3,35.8,Overweight
10.0,P,0,131.1,31.2,Overweight
7.0,L,1,123.0,24.7,Normal
12.0,P,0,146.3,40.2,Overweight
9.0,L,1,128.5,26.6,Normal
6.0,L,1,116.6,19.4,Normal
9.0,L,1,123.6,24.8,Normal
10.0,P,0,135.3,28.8,Normal
9.0,L,1,125.4,25.3,Normal
10.0,L,1,132.9,36.4,Overweight
10.0,L,1,136.3,36.5,Overweight
12.0,L,1,146.7,38.5,Normal
11.0,P,0,142.8,31.2,Normal
8.0,L,1,121.7,20.2,Underweight
6.0,L,1,117.2,19.7,Normal
11.0,L,1,141.3,36.9,Overweight
8.0,P,0,118.2,23.0,Normal
7.0,P,0,113.0,21.3,Normal
7.0,L,1,121.2,25.0,Normal
9.0,L,1,128.5,30.6,Overweight
9.0,L,1,125.1,27.3,Normal
10.0,P,0,133.6,36.1,Overweight
6.0,P,0,113.2,17.6,Underweight
8.0,P,0,125.8,25.4,Normal
8.0,L,1,127.1,25.7,Normal
11.0,P,0,140.9,43.0,Overweight
9.0,L,1,127.2,26.0,Normal
11.0,P,0,139.8,29.1,Normal
7.0,L,1,115.3,24.8,Overweight
9.0,L,1,123.0,30.1,Overweight
11.0,L,1,140.6,31.8,Normal
11.0,P,0,137.1,36.7,Overweight
7.0,L,1,122.7,20.2,Underweight
12.0,L,1,142.0,41.5,Overweight
8.0,P,0,120.6,28.3,Overweight
11.0,P,0,135.0,35.1,Overweight
11.0,P,0,142.2,30.7,Normal
7.0,L,1,114.9,22.5,Normal
11.0,L,1,136.4,33.1,Normal
10.0,P,0,134.6,32.9,Overweight
7.0,L,1,117.6,22.5,Normal
9.0,L,1,130.6,28.5,Normal
10.0,L,1,137.0,28.9,Normal
11.0,P,0,143.8,40.6,Overweight
6.0,P,0,114.2,21.1,Normal
10.0,L,1,134.0,28.1,Normal
9.0,L,1,133.0,23.5,Underweight
10.0,P,0,135.3,27.2,Normal
8.0,P,0,119.6,26.5,Overweight
10.0,P,0,132.7,30.5,Normal
8.0,L,1,121.5,26.4,Normal
9.0,L,1,132.8,27.3,Normal
7.0,L,1,114.9,18.0,Underweight
10.0,P,0,132.7,31.5,Normal
11.0,P,0,143.5,34.1,Normal
7.0,P,0,116.1,25.0,Overweight
6.0,P,0,112.5,18.4,Normal
7.0,P,0,113.9,22.2,Normal
8.0,L,1,120.5,21.5,Normal
10.0,L,1,138.8,28.2,Normal
9.0,P,0,128.0,27.2,Normal
9.0,L,1,126.0,26.3,Normal
8.0,P,0,120.5,25.6,Normal
12.0,P,0,151.2,42.6,Overweight
10.0,L,1,137.5,32.1,Normal
10.0,L,1,134.3,31.1,Normal
8.0,L,1,123.4,22.2,Normal
9.0,L,1,124.4,22.1,Normal
6.0,P,0,113.8,17.1,Underweight
8.0,L,1,121.7,21.3,Normal
10.0,L,1,131.4,28.6,Normal
6.0,P,0,114.1,17.6,Underweight
9.0,L,1,124.9,31.2,Overweight
12.0,P,0,144.8,39.1,Overweight
7.0,P,0,114.5,25.0,Overweight
